subject_id,activity_label,label,TimeBodyAccelerometerMean()-X,TimeBodyAccelerometerMean()-Y,TimeBodyAccelerometerMean()-Z,TimeBodyAccelerometerSTD()-X,TimeBodyAccelerometerSTD()-Y,TimeBodyAccelerometerSTD()-Z,TimeGravityAccelerometerMean()-X,TimeGravityAccelerometerMean()-Y,TimeGravityAccelerometerMean()-Z,TimeGravityAccelerometerSTD()-X,TimeGravityAccelerometerSTD()-Y,TimeGravityAccelerometerSTD()-Z,TimeBodyAccelerometerJerkMean()-X,TimeBodyAccelerometerJerkMean()-Y,TimeBodyAccelerometerJerkMean()-Z,TimeBodyAccelerometerJerkSTD()-X,TimeBodyAccelerometerJerkSTD()-Y,TimeBodyAccelerometerJerkSTD()-Z,TimeBodyGyroscopeMean()-X,TimeBodyGyroscopeMean()-Y,TimeBodyGyroscopeMean()-Z,TimeBodyGyroscopeSTD()-X,TimeBodyGyroscopeSTD()-Y,TimeBodyGyroscopeSTD()-Z,TimeBodyGyroscopeJerkMean()-X,TimeBodyGyroscopeJerkMean()-Y,TimeBodyGyroscopeJerkMean()-Z,TimeBodyGyroscopeJerkSTD()-X,TimeBodyGyroscopeJerkSTD()-Y,TimeBodyGyroscopeJerkSTD()-Z,TimeBodyAccelerometerMagnitudeMean(),TimeBodyAccelerometerMagnitudeSTD(),TimeGravityAccelerometerMagnitudeMean(),TimeGravityAccelerometerMagnitudeSTD(),TimeBodyAccelerometerJerkMagnitudeMean(),TimeBodyAccelerometerJerkMagnitudeSTD(),TimeBodyGyroscopeMagnitudeMean(),TimeBodyGyroscopeMagnitudeSTD(),TimeBodyGyroscopeJerkMagnitudeMean(),TimeBodyGyroscopeJerkMagnitudeSTD(),FrequencyBodyAccelerometerMean()-X,FrequencyBodyAccelerometerMean()-Y,FrequencyBodyAccelerometerMean()-Z,FrequencyBodyAccelerometerSTD()-X,FrequencyBodyAccelerometerSTD()-Y,FrequencyBodyAccelerometerSTD()-Z,FrequencyBodyAccelerometerMeanFreq()-X,FrequencyBodyAccelerometerMeanFreq()-Y,FrequencyBodyAccelerometerMeanFreq()-Z,FrequencyBodyAccelerometerJerkMean()-X,FrequencyBodyAccelerometerJerkMean()-Y,FrequencyBodyAccelerometerJerkMean()-Z,FrequencyBodyAccelerometerJerkSTD()-X,FrequencyBodyAccelerometerJerkSTD()-Y,FrequencyBodyAccelerometerJerkSTD()-Z,FrequencyBodyAccelerometerJerkMeanFreq()-X,FrequencyBodyAccelerometerJerkMeanFreq()-Y,FrequencyBodyAccelerometerJerkMeanFreq()-Z,FrequencyBodyGyroscopeMean()-X,FrequencyBodyGyroscopeMean()-Y,FrequencyBodyGyroscopeMean()-Z,FrequencyBodyGyroscopeSTD()-X,FrequencyBodyGyroscopeSTD()-Y,FrequencyBodyGyroscopeSTD()-Z,FrequencyBodyGyroscopeMeanFreq()-X,FrequencyBodyGyroscopeMeanFreq()-Y,FrequencyBodyGyroscopeMeanFreq()-Z,FrequencyBodyAccelerometerMagnitudeMean(),FrequencyBodyAccelerometerMagnitudeSTD(),FrequencyBodyAccelerometerMagnitudeMeanFreq(),FrequencyBodyAccelerometerJerkMagnitudeMean(),FrequencyBodyAccelerometerJerkMagnitudeSTD(),FrequencyBodyAccelerometerJerkMagnitudeMeanFreq(),FrequencyBodyGyroscopeMagnitudeMean(),FrequencyBodyGyroscopeMagnitudeSTD(),FrequencyBodyGyroscopeMagnitudeMeanFreq(),FrequencyBodyGyroscopeJerkMagnitudeMean(),FrequencyBodyGyroscopeJerkMagnitudeSTD(),FrequencyBodyGyroscopeJerkMagnitudeMeanFreq(),"Angle(TimeBodyAccelerometerMean,Gravity)","Angle(TimeBodyAccelerometerJerkMean),GravityMean)","Angle(TimeBodyGyroscopeMean,GravityMean)","Angle(TimeBodyGyroscopeJerkMean,GravityMean)","Angle(X,GravityMean)","Angle(Y,GravityMean)","Angle(Z,GravityMean)"
9,WALKING,1,0.2785028421153846,-0.018089197128442307,-0.11082051230769231,-0.2383535626923077,-0.20169696082692307,-0.05796364690307692,0.9518670796153846,-0.031434173873076926,-0.11585612108038461,-0.9809719736538461,-0.9712424230769231,-0.9555239955769231,0.07043572704807692,0.02122559100173077,0.004147627401923076,-0.20673378796153846,-0.27692993384615383,-0.4097645261538462,-0.08083605986538461,-0.06255987106153846,0.11162977989615384,-0.47616350673076924,-0.4670541678846154,-0.26568352134615386,-0.08092040944615385,-0.035628342703846155,-0.06334066205923077,-0.5269853090384615,-0.549200228076923,-0.45788149403846157,-0.09808404961434615,-0.37942876999999997,-0.09808404961434615,-0.37942876999999997,-0.20373361551923078,-0.3171134871153846,-0.2945422668269231,-0.48972581153846156,-0.5102539957692308,-0.5998664726923076,-0.29471116365384614,-0.25767761615384616,-0.25080625978846155,-0.2180199774230769,-0.22397255859615384,-0.033796525657307695,-0.3107275633653846,0.02131950154423077,0.02378317614423077,-0.3142654013461538,-0.367706595,-0.3995412451923077,-0.1702283401344231,-0.22838047348076923,-0.4191043628846154,-0.37829149307692306,-0.3890473038461538,-0.3665704778269231,-0.38367612096153847,-0.4369058605769231,-0.24022251213461537,-0.5074045126923077,-0.49099033634615386,-0.34236722326923075,-0.20062450373076923,0.01648158311076923,-0.15210372105769232,-0.3188010227115385,-0.5138919532692308,0.16167298852884615,-0.3168707155769231,-0.32233753673076926,0.15923993855576923,-0.5137974803846154,-0.5627145286538462,0.12741624112115385,-0.6025816182692307,-0.6243519236538462,0.24322218177115384,-0.025965790134615384,0.062347658953846155,0.12132107582692307,-0.026576424057692304,-0.8445147892307693,0.10528146213461538,0.10384994747926923
9,WALKING_DOWNSTAIRS,3,0.295923445,-0.02039942690754762,-0.0910278793952381,0.21339227054761906,-0.2083107055047619,-0.007715300357142855,0.9384177733333333,-0.03523046451047619,-0.08227617494261905,-0.9521412207142858,-0.9363065588095238,-0.8766412973809524,0.13019304380952382,-0.020686596595238096,0.0026256885476190492,0.017623342197619046,-0.3094424725,-0.35951336276190476,-0.09163830110714286,-0.07125988431428572,0.11680440069047619,-0.39642919795238096,-0.34076523314285717,-0.27968515019190476,-0.09459120244761904,-0.059760833461904764,-0.06780805987857143,-0.5096693140476191,-0.4486024511904762,-0.41723955095238097,0.14588635793571428,0.2651201313652381,0.14588635793571428,0.2651201313652381,-0.1623760892761905,0.03990781855238095,-0.16892140063333333,-0.3223314647619048,-0.46902843404761907,-0.45585542523809525,0.10312850619761905,-0.18312045542857142,-0.10370582265785715,0.25048875886904765,-0.27356138514285716,-0.03494949271428571,-0.44063390571428573,0.06250582437380953,-0.042426660195238095,-0.0645354342404762,-0.3136430418095238,-0.2936777895952381,0.00938224337142857,-0.35598182142857143,-0.4253774083333333,-0.43402213,-0.23204282633357143,-0.33031826192857144,-0.3250428909047619,-0.31251219545238096,-0.25068658671904764,-0.42355877395238095,-0.3642825657142857,-0.3565614717142857,-0.16522423156666666,-0.0035169711690476186,-0.11519199254666666,0.222203941,0.0888671674047619,-0.049827389888095236,0.007168778835714287,0.07055261383333333,-0.08245045999285715,-0.3475402266666667,-0.42417073714285713,0.06567822018809524,-0.4631720538095238,-0.48515890690476193,0.13202101456666668,-0.11227765521428572,-0.0921238957047619,0.2016478941457143,-0.0711949931095238,-0.8743249204761905,0.1080891515,0.0810164383095238
9,WALKING_UPSTAIRS,2,0.2624364757142857,-0.01951010999757143,-0.12521900395918367,-0.36144437755102043,-0.3022062038163265,-0.2534340835428571,0.9026477777551021,-0.03779478242857143,-0.26600986685714284,-0.9543835571428572,-0.9013173216326531,-0.8940710787755102,0.0692266245755102,0.0012661221836734677,0.0076604660236734715,-0.33529164469387757,-0.586147012244898,-0.6472960020408164,-0.16396719,-0.04125879095795918,0.14569462592448978,-0.34397663073469387,-0.4008590679591837,-0.1381764810587755,-0.06846895933551021,-0.030279745240816325,-0.023632791118367347,-0.6604195342857143,-0.7086047746938775,-0.6571142012244898,-0.26072758142857144,-0.40022203714285715,-0.26072758142857144,-0.40022203714285715,-0.4406675402040816,-0.4454853979591837,-0.08332344900612244,-0.42583976142857144,-0.6728405618367347,-0.7486512555102041,-0.3427359526530612,-0.4050227981632653,-0.38471042340816325,-0.36981577734693877,-0.29764106275510205,-0.24408180830204082,-0.34121967872040815,-0.24708615146938775,-0.21520399281632652,-0.4020447504081633,-0.6084985920408164,-0.6151257106122449,-0.3274219895918367,-0.5901129165306123,-0.6778310828571429,-0.42721108824489795,-0.5292759724489796,-0.5470222163265306,-0.31394163132653063,-0.4991592028571429,-0.32769867118367346,-0.3616263771020408,-0.3520330916122449,-0.16555455422040816,-0.2848817685102041,-0.4149463402040816,-0.5074908667346939,-0.37289034897959183,-0.5099294614285714,-0.001954274948979592,-0.41953310857142856,-0.48493575204081635,0.025759745551020407,-0.531482693877551,-0.45684132520408166,-0.2599629577959184,-0.7341594493877551,-0.7877815908163265,0.13600115014489797,0.1291539635877551,0.001884034979591837,0.09314794571428571,0.0010929784040816263,-0.7047939091836735,0.10937555838367347,0.21233293214285714
10,LAYING,6,0.280230574137931,-0.024294484137931033,-0.11716864236206896,-0.968283685,-0.9464543020689655,-0.9594714863793103,-0.4530697375862069,-0.13929768103448276,-0.031121624137931035,-0.9545319418965518,-0.9667011560344828,-0.9630456424310345,0.07381506448793103,0.015698997097068967,0.007166895862758621,-0.978007466724138,-0.9669307934482758,-0.9762566625862069,-0.019555937162068965,-0.07703256572655173,0.10472047834482759,-0.9617131998275862,-0.9536602075862068,-0.9719405974137931,-0.1003082544137931,-0.03887979204137931,-0.05907449127586207,-0.9659005781034483,-0.9666210403448275,-0.9839493027586207,-0.9567818196551724,-0.9403016544827586,-0.9567818196551724,-0.9403016544827586,-0.9762344351724138,-0.9675569806896551,-0.9375909987931035,-0.9274711655172414,-0.9708308489655172,-0.9596329315517241,-0.9691842086206897,-0.9543418491379311,-0.9643008451724138,-0.9679680386206897,-0.9462291482586207,-0.9598136678103448,-0.14052022862068966,0.20055408839655173,0.3173288745672414,-0.9790146687931035,-0.9680391737931034,-0.9725922129310345,-0.978904364137931,-0.9681206922413793,-0.978582339137931,0.04855720994913793,0.04259423004827586,0.14611272194310346,-0.9537939120689655,-0.9546700344827587,-0.9697557772413793,-0.9645445663793103,-0.9534534965517242,-0.9752987970689655,0.07075757513448276,0.07131256464827586,0.15762050546034484,-0.950848109137931,-0.9443049746551724,0.260388946262069,-0.9685611215517241,-0.9653775534482759,0.21282618781034482,-0.9376926425862069,-0.9337013153448276,0.2165354344724138,-0.9609768215517241,-0.9607728755172413,0.20262470027413793,-0.023872980392775862,-0.012181529110344825,0.019911133570689653,0.05832242750344827,0.5772223977586207,0.2138348526724138,0.10592637689655172
10,SITTING,4,0.27061205648148146,-0.015042681852037037,-0.10425323879629629,-0.9829018259259259,-0.917979529962963,-0.9678269816666667,0.7918871981481481,-0.04126077499999999,0.20253457287037038,-0.973128354074074,-0.9356900064814815,-0.9668985205555556,0.07753725051851852,0.008978754587037037,-0.0049956642766666665,-0.988946414074074,-0.9807567898148148,-0.9882558037037037,-0.04324321768518519,-0.06799935988888889,0.07459588694444444,-0.9888730972222222,-0.9843733048148148,-0.960445962037037,-0.09315550264814815,-0.041121654092592594,-0.048941191502962965,-0.9923266572222222,-0.9925844948148148,-0.9902598131481481,-0.9607571996296296,-0.9396695914814814,-0.9607571996296296,-0.9396695914814814,-0.9880542375925926,-0.9852098562962963,-0.9442020437037038,-0.9630645775925926,-0.9937074875925926,-0.9916961964814814,-0.9849431442592592,-0.9404502,-0.9746446546296296,-0.9822424277777778,-0.9128380630185186,-0.9661210425925926,-0.08261407288981482,0.02793197379814815,0.23364402002912038,-0.9893650138888889,-0.9809628561111111,-0.9860567677777777,-0.9895509174074074,-0.9820455911111111,-0.98911086,0.19344921633333334,-0.02618592653314815,0.1175307365037037,-0.9864773633333334,-0.9861792155555555,-0.9653954696296296,-0.9897123607407408,-0.9835796466666666,-0.9624185598148148,0.21410502057407407,0.06772522855555556,-0.08444359596296297,-0.9552810107407408,-0.9415119527777778,0.2215660812962963,-0.9859008011111111,-0.9832667414814815,0.3247620927962963,-0.9744597325925926,-0.9624599561111111,0.005813373851851852,-0.9921915292592592,-0.9914091009259259,0.3440085027777778,-7.538810648148142e-4,0.04124038148888889,0.00358191413875926,-0.05397525729444444,-0.5425187509259259,0.10879925992592593,-0.12193684988888889
10,STANDING,5,0.2766503006818182,-0.01554186034090909,-0.10796408393181818,-0.9784034818181818,-0.9195618434090909,-0.9412714404545455,0.9540087854545455,-0.04315978304545454,0.034698021043181815,-0.991259485,-0.9754107240909091,-0.9595796577272727,0.08097843902272728,0.0119007630575,-0.0048584103147727275,-0.9643114904545455,-0.9413286634090909,-0.9764306,-0.028185432560454547,-0.08768204863636364,0.10325156068181818,-0.9298950579545454,-0.958861164090909,-0.9536810995454545,-0.10475383318181818,-0.037159300072727275,-0.05841625470454546,-0.9503675484090909,-0.9764450165909091,-0.9690510306818182,-0.9519889079545455,-0.9372645379545455,-0.9519889079545455,-0.9372645379545455,-0.9651638184090909,-0.9520582145454546,-0.9297872597727272,-0.9204868102272727,-0.9716376615909091,-0.9644094104545454,-0.9700998143181818,-0.9233787452272727,-0.9552723838636363,-0.9829492461363636,-0.9218604765909091,-0.9380986831818182,0.15912362906363636,-0.012623425954545454,0.07760984807477272,-0.9635651661363637,-0.9421877604545454,-0.9722415122727273,-0.9686121359090909,-0.9448473936363636,-0.9794287290909091,0.2533013896363636,-0.18709524340909092,0.00562873853409091,-0.9240059129545455,-0.9603238009090909,-0.9509157309090909,-0.9322739427272727,-0.9583998579545454,-0.9589012572727272,-0.2817872226068182,-0.16408223070454545,-0.09888744524318183,-0.9401101675,-0.9450482429545455,0.09024546738181818,-0.9516336904545455,-0.9521059645454546,0.19731952479772727,-0.937786743409091,-0.9229615504545454,-0.22649259629545454,-0.9656140813636364,-0.9650558154545454,0.013389748836363638,-0.013790468606818181,0.030370588989318183,0.03361076375,0.11419580622727273,-0.8176481236363636,0.11259707842727272,-0.0025686409022727275
10,WALKING,1,0.2785740766037736,-0.017022351190566037,-0.10905751213207547,-0.17870973439622642,-0.02274316516981132,-0.39564507207547167,0.9630921498113207,-0.08382770139622642,0.054927624226415096,-0.9744351581132076,-0.9711147198113208,-0.9578627283018868,0.08579438092830188,0.004082487926415093,-0.01629531953962264,-0.05219910132075472,0.07508049521132075,-0.5116629058490566,0.010689497621509435,-0.08195407837609434,0.09866957311603773,-0.4142054752830189,-0.25085331867924526,-0.1745248686037736,-0.12270956346226415,-0.05192049810377358,-0.06112629288490566,-0.36606372320754715,-0.5096833279245283,-0.32907949264150943,-0.12740091206981133,-0.18560239606792453,-0.12740091206981133,-0.18560239606792453,-0.132624992298283,0.03760833800943396,-0.15645873035849056,-0.40202513566037734,-0.4403636366037736,-0.5010279166037735,-0.11419000128301887,0.05339119098867924,-0.41218272245283016,-0.2063664972264151,-0.12977570631698113,-0.43530421566037736,-0.2633259178528302,0.24379749681132076,0.2589679663528302,-0.10794110746792453,0.030905201832641508,-0.4640205088679245,-0.07915182671075471,0.048486767226415095,-0.5585126501886792,-0.26013063880754717,-0.14844568740207548,0.05579909066037736,-0.27791378075471695,-0.3452090345283019,-0.10853002988113207,-0.4582929328301887,-0.20439282158490565,-0.2732928662264151,-0.09336714190188679,-0.12210992992452831,-0.12980037210943396,-0.09302374227924529,-0.3704719439622641,0.17959986478301887,0.020518951698113207,0.05020876349867925,-0.07128539416981132,-0.4126169096226415,-0.4997597969811321,0.1291001068283019,-0.5150653358490566,-0.5176757990566038,-2.340192245283015e-4,-0.01984113228301887,-0.04283160864150943,-0.12526328413962265,0.09907793869433962,-0.8582757354716981,0.14108225601886792,-0.016572095483018866
10,WALKING_DOWNSTAIRS,3,0.2904015943157895,-0.020005077071052632,-0.11084859724736842,0.29573354763157894,0.0040791536315789466,-0.18355756203289475,0.9398074210526316,-0.06461607689473683,0.04187154092631579,-0.9392676131578948,-0.9370038236842105,-0.902085224736842,0.10095938744736842,0.010782490236842105,1.526171736842091e-4,0.22327580610526315,-0.10502035556289474,-0.31818841728947367,-0.12483959428947368,-0.10674253883157894,0.07244336855789474,-0.30474537702631577,-0.3114075252631579,-0.0353021837,-0.06437640055263158,-0.04893780531578947,-0.07204131120789474,-0.4169861392105263,-0.4716509776315789,-0.22713738960526317,0.25084376939473685,0.15699820542105264,0.25084376939473685,0.15699820542105264,0.050701022843157896,0.11087723126315789,-0.023846803757894736,-0.28038285055263157,-0.40185431131578947,-0.49410575631578946,0.21566527315789474,0.009046603602631577,-0.15772835774210525,0.3249577431578947,-0.06333377175263158,-0.2686861702631579,-0.3216790500526316,0.06671925232894736,0.25706731440789476,0.18141913100263157,-0.11950429557368421,-0.24067903542894736,0.15691267862631578,-0.15335580256578948,-0.3961479297368421,-0.23677978163157895,-0.2977630237105263,0.018982166344736845,-0.21435028007921053,-0.2724957103421053,0.03913668143421053,-0.3395143581578947,-0.3432370044736842,-0.1503916379,-0.17721565163421052,-0.00555958745263158,-0.04489287184210526,0.22011570336842107,-0.06167428408157895,0.16442882915789475,0.15697804705263158,0.03802666967894737,0.1252059534568421,-0.31234751028947366,-0.38778010444736843,0.07743625959439474,-0.4841964847368421,-0.5449885192105263,0.17877311695789475,-0.0333449637368421,-0.03416183895,0.2776422955789474,-0.07019177514210526,-0.8779149839473684,0.12831064102631579,-0.00811530789386842
10,WALKING_UPSTAIRS,2,0.2671218534042553,-0.014385492034042553,-0.11818042083404255,-0.16159192423404256,-0.005552876927659572,-0.07387449313404255,0.9318610274468085,-0.05656702787234043,0.0227527702016383,-0.9592160723404255,-0.9370394174468085,-0.8647458382978723,0.06488293035106384,0.026631428219148934,-0.05133758318510639,-0.1872201755106383,-0.17780308342553192,-0.607520480212766,0.0733447168425532,-0.09546002164468086,0.08796641829574468,-0.3085347081212766,0.0411724668680851,-0.3205093322978723,-0.1572125391893617,-0.03723485225212766,-0.03650217378723404,-0.42729134361702126,-0.6046290578723404,-0.4822447993617021,-0.026662329475744682,-0.21153748021438298,-0.026662329475744682,-0.21153748021438298,-0.2620380424468085,-0.2260101978893617,0.04385738468510638,-0.11306267354297872,-0.5234629685106383,-0.6182723553191489,-0.13941079061702127,-0.0390688222212766,-0.3012064080851064,-0.17195734943829788,-0.05162846964723404,-0.03423472339148936,-0.30039092714893617,-0.0035449232893617023,-0.2899694190425532,-0.20121432216382978,-0.20687283921276595,-0.5532306672340426,-0.24759832085829786,-0.20279612909787234,-0.662894135319149,-0.2303375140212766,-0.37085482978723405,-0.3285833084680851,-0.21852471691276595,-0.23585898621276596,-0.26276336717021276,-0.3413016200638298,0.17173578529787234,-0.40382208276595744,-0.23576504672468085,-0.4214287226808511,-0.13547869727021278,-0.16686672157446808,-0.36143753468085105,0.08790496228510639,-0.15355314738297873,-0.3343650438297872,0.17873493314574468,-0.26537168914893616,-0.16696937776595744,-0.19444727604042553,-0.6005829982978723,-0.6712905621276596,0.15859103092978724,0.11029366244680851,-0.007530002468085109,-0.2636038690212766,0.15363745770638298,-0.7922895229787235,0.12184087142553192,0.0057915515134042556
11,LAYING,6,0.280592970877193,-0.017659805231578948,-0.10878657807017544,-0.98477733,-0.9721968738596491,-0.9713111768421052,-0.13483203140350877,0.9430179414035088,0.11262018996491228,-0.9795656024561403,-0.9907655796491228,-0.9841926063157894,0.07666453370175438,0.012219385362982456,0.0027769050207017546,-0.9852591085964912,-0.9727774552631578,-0.9821117842105264,-0.01917438401368421,-0.041559989822807016,0.15201901592982456,-0.9808368845614035,-0.9824426440350877,-0.9598974328070176,-0.10229750187719298,-0.041239142929824564,-0.06669574896491229,-0.9817248384210526,-0.9908457247368421,-0.9865490633333334,-0.9806211801754386,-0.9728918294736842,-0.9806211801754386,-0.9728918294736842,-0.9833306284210527,-0.9765048585964913,-0.9525237521052632,-0.9547131828070176,-0.9906412482456141,-0.9844764766666667,-0.9838013656140351,-0.9714039354385965,-0.9735768128070176,-0.9853222119298246,-0.9735892873684211,-0.9716680770175439,-0.06377097662105263,0.25194547224561403,0.22603584097192983,-0.984884874385965,-0.9738824966666667,-0.9795648442105264,-0.9871226782456141,-0.9734867163157894,-0.983302949122807,0.1781045514863158,0.0034499960350877195,0.03001694498666667,-0.9761874712280701,-0.9826402719298246,-0.9614344207017543,-0.9824245854385965,-0.982660631754386,-0.9631839029824562,0.006108199903508773,0.10494247775438596,0.0963568933754386,-0.9739940045614035,-0.9760376956140351,0.33601066057894735,-0.9769407745614035,-0.9751265314035088,0.29574789545614033,-0.9670933564912281,-0.9548490535087719,0.04060040627385965,-0.9859788371929824,-0.9835694682456141,0.2560349769122807,0.0027503384929824584,0.0014353872421052612,-0.022025947601754383,0.05299161316473684,0.34527775964912283,-0.8131307798245614,-0.059346864384210524
11,SITTING,4,0.27659019735849055,-0.014919561675471697,-0.11284021833962264,-0.9827965620754717,-0.9214021181132076,-0.9683701818867925,0.87196379830188675,0.21371630573962264,0.18853169598113206,-0.9880693411320755,-0.9497925720754717,-0.971661610754717,0.07617773247169811,-2.1383855207547208e-4,0.008334007617169811,-0.9803351635849057,-0.9667666433962264,-0.9834416096226415,-0.03999849158490566,-0.07552844786792452,0.07617394190566038,-0.988164911509434,-0.9822490401886792,-0.9528443124528302,-0.09484234813207547,-0.039281304926415093,-0.05053954623962264,-0.9905015183018868,-0.9885548201886792,-0.9810160447169811,-0.9619707637735849,-0.9445818264150944,-0.9619707637735849,-0.9445818264150944,-0.9793556350943396,-0.9745117267924528,-0.9518844720754717,-0.9599644883018867,-0.9895190311320755,-0.9862566647169811,-0.9814814543396226,-0.9345031828301886,-0.9728551103773585,-0.9833898101886792,-0.9200471616981132,-0.9678843909433962,-0.05034039735471698,0.09677477433396227,0.2434697863962264,-0.9808317503773585,-0.9674546177358491,-0.9811248613207547,-0.9816079420754718,-0.9684214756603774,-0.9843496067924529,0.15332019751886794,-0.08050580317169811,0.07559826258490566,-0.9851068754716981,-0.9826366449056604,-0.9544538211320754,-0.9891895126415094,-0.9821379190566037,-0.9568027667924528,0.11567852933660377,-0.10247321057169811,-0.04595794658490566,-0.9530660090566038,-0.9485219860377359,0.19864883733962263,-0.975315331509434,-0.9722891341509434,0.19225910791320755,-0.9697999511320755,-0.9607112418867925,-0.0398966601509434,-0.9872559726415094,-0.985607229245283,0.15934536683962264,-0.0117860105754717,-0.01056824405471698,-0.003980029584905663,-0.025414894933962262,-0.6634598754716982,-0.0686398358490566,-0.1120356008490566
11,STANDING,5,0.27771556276595744,-0.01719908865957447,-0.10868663042553192,-0.9949788787234043,-0.9641733317021277,-0.9863827127659575,0.9564645359574468,-0.17308270468085107,0.12719842340425533,-0.9945293980851064,-0.9810478287234042,-0.9894332536170213,0.07600977219148936,0.012413096555106383,-7.459162321276595e-4,-0.9925274042553192,-0.9794282795744681,-0.990132989574468,-0.029314152148936172,-0.07654650419148937,0.08105882161702127,-0.980242494680851,-0.9942104719148936,-0.980636664893617,-0.09951935589361702,-0.03959921408510638,-0.052473275234042556,-0.9866904036170213,-0.9955716312765958,-0.9906632185106383,-0.9848538365957447,-0.9803053689361703,-0.9848538365957447,-0.9803053689361703,-0.9892423772340425,-0.9888539606382979,-0.9799780114893617,-0.9770714374468085,-0.9934281836170212,-0.9925791665957446,-0.9938080506382979,-0.9687030725531914,-0.9876697855319149,-0.9955737629787234,-0.96350679,-0.9859585174468085,0.08901024169787235,0.05574089764893617,0.29239024563829785,-0.9923854508510638,-0.9792870242553191,-0.9884607880851064,-0.9934145640425532,-0.9811858236170212,-0.9903781495744681,0.3121718396744681,-0.030509414489361703,0.1207405663680851,-0.9783017172340426,-0.9940254882978723,-0.9807629680851064,-0.9810091157446809,-0.9943530865957447,-0.9823087810638298,-0.12993599336170214,0.11920123437234043,-0.021296778829787234,-0.9822554136170213,-0.9815039695744681,0.23307822723404256,-0.9886365953191489,-0.9880212310638298,0.33309892976595745,-0.982576519787234,-0.9774377108510638,-0.04784861762765957,-0.9929810197872341,-0.9922774685106382,0.22329740889361702,-0.0023166917776595757,-0.01395221346595745,0.018593550446808514,0.012678442940425534,-0.8019864042553191,0.201762944893617,-0.06687097738297872
11,WALKING,1,0.27182189288135594,-0.016647583362372882,-0.1060963040338983,-0.42284207186440675,-0.052212075044067795,-0.5306263113559322,0.9464684513559322,-0.21204587016949153,0.1340532151016949,-0.9811010144067797,-0.966240553559322,-0.9608526840677966,0.08297093284915254,0.012768247655932204,-0.013364827779661016,-0.42851634355932205,-0.18141923025423728,-0.7206547311864406,-0.04269289954576271,-0.07051049742542373,0.08437444955075424,-0.5963469308474576,-0.4996252872881356,-0.4341782025423729,-0.09182041954915254,-0.051417254955932204,-0.034267745100000004,-0.5416163971186441,-0.7379937559322034,-0.5510799425423729,-0.2883234720338983,-0.4877359150847458,-0.2883234720338983,-0.4877359150847458,-0.40233320203389833,-0.4031412847457627,-0.421801673559322,-0.5583627832203389,-0.6307327055932204,-0.7536714161016949,-0.39653373186440677,-0.08304784359762712,-0.6164029101694916,-0.43370331152542374,-0.09660682853728814,-0.5230933949152542,-0.37360793220338984,0.01287610339661017,0.04045575591322034,-0.45326526881355933,-0.2418017261864407,-0.6925938722033899,-0.45394304,-0.1701774031237288,-0.7475646120338983,-0.3534199326271186,-0.42788940257627117,-0.09239195086610169,-0.5147533076271187,-0.5931073984745763,-0.39829333661016947,-0.6231502689830508,-0.4536631840677966,-0.4985546394915254,-0.1759460939322034,-0.2971771125254237,-0.18406578825423728,-0.45851406254237287,-0.5844559920338983,0.09358180488547457,-0.39511613423728814,-0.41744681559322033,0.08445430804745763,-0.6102226288135594,-0.5997454377966102,-0.07483706935661016,-0.7519144574576271,-0.7735740647457627,0.056364836908474575,0.06193811376271186,-0.04366710786271186,0.057973079677966104,0.012860881254237287,-0.770427852881356,0.22865090762711865,-0.07162134757627119
11,WALKING_DOWNSTAIRS,3,0.2916056319565217,-0.017809772121956523,-0.11107014997826087,0.1424565570347826,0.07081227255434783,-0.32402693804347826,0.9417464065217391,-0.20032194260869565,0.13237168489130435,-0.9544974986956521,-0.9263104695652173,-0.9258149060869565,0.0897168657173913,0.025227420152173913,-0.02252089058478261,-0.08342126533478261,-0.12681666214130435,-0.5797104821739131,-0.12506869905,-0.026277534536956523,0.057524457376086954,-0.37406902358043476,-0.4959117195652174,-0.3189595947826087,-0.02209162650652174,-0.05202729873043478,-0.03730484059347826,-0.5343749482608695,-0.6845933186956522,-0.48055915260869564,0.12622765725869564,0.050774365252173916,0.12622765725869564,0.050774365252173916,-0.19820613993478262,-0.12701722341304347,-0.19788336026086956,-0.3393498284934783,-0.5992947606521739,-0.6777505884782609,0.035193722813043476,0.024750813432608695,-0.3776247556521739,0.17990676439565217,0.026277718106521738,-0.34862658152173914,-0.4002963820434783,-0.056189226495652174,0.00531445170652174,-0.1204630046652174,-0.1774792400978261,-0.5302255291304347,-0.12834163051086955,-0.13044382982608696,-0.6289027428260869,-0.33884997452173915,-0.4559727758695652,-0.2444146612826087,-0.31877701280434784,-0.5282545241304348,-0.27345911195652173,-0.3977227579347826,-0.48112749456521736,-0.3972204710869565,-0.26329593560869563,-0.25527788791304346,-0.15048004239826088,0.09028075766304348,-0.13712306036956523,0.03167256839782609,-0.09745499662608696,-0.17366175371739132,0.033747517999347824,-0.4561701089130435,-0.3805594269478261,-0.16988446390434783,-0.6683405276086957,-0.7142296693478261,-0.00942507352173913,-0.04650725365217391,0.02514288842173913,0.2975761197826087,-0.2236720560521739,-0.780245904347826,0.22126376391304348,-0.07096126171739131
